TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-28 15:04:30,1779980670707,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(api.ai)] post:calling_chatMain,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670708,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:start { sessionId: '261f0be2-df09-41fa-adbe-5a474eda775a' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670708,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:source_normalized { sourceType: 'web' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670708,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:envelope_parsed { kind: 'message' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670708,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:ensuring_session,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670733,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:session_ready { sessionId: '261f0be2-df09-41fa-adbe-5a474eda775a' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670734,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:checking_resume { runId: 'wrun_01KSQHGJS3Q1RFB4QFD2TTT87V' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670819,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:normalizing_input,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670819,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:input_normalized { textLength: 7 },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670819,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:upserting_user_message,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670843,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:user_message_upserted,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670843,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:deleting_old_messages,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670866,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,"[15:04][INFO] [(db.chat)] truncate:messages_after_ui_message {
  sessionId: '261f0be2-df09-41fa-adbe-5a474eda775a',
  uiMessageId: '963ed6fc-7cec-4741-b807-b663f9b9e75c',
  count: 1
}",prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670873,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:old_messages_deleted { truncatedCount: 1 },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670891,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:assigning_session_title,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670891,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:fetching_config,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670891,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][LOG] [(kv.config)] getConfig:start,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670907,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][LOG] [(kv.config)] getConfig:success,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670907,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:config_fetched,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670907,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:building_initial_messages,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670915,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:initial_messages_built { messageCount: 3 },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670915,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:starting_workflow,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670915,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(workflow.dispatch)] startWorkflow:start { sessionId: '261f0be2-df09-41fa-adbe-5a474eda775a' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670916,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(workflow.dispatch)] startWorkflow:calling_sdk_start,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670916,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(workflow.dispatch)] startWorkflow:awaiting_run,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670990,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(workflow.dispatch)] startWorkflow:run_obtained { runId: 'wrun_01KSQHV5Y45QDPDXDR34ZXS1FK' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670998,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(workflow.dispatch)] startWorkflow:session_updated,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:31,1779980671012,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(workflow.dispatch)] startWorkflow:runtime_patched,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:31,1779980671013,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(chat.main)] chatMain:workflow_started { runId: 'wrun_01KSQHV5Y45QDPDXDR34ZXS1FK' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:31,1779980671013,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][INFO] [(api.ai)] post:chat_main_success { kind: 'message' },prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:30,1779980670063,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,14,sin1,260,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV53KD7HE0R0KBDKXC5PG,7yYW3ka0FLV2,1,,
2026-05-28 15:04:30,1779980670063,agentboster.vercel.app/api/ai,POST,,200,dpg5h-1779980670063-4412b7069ed9,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/api/ai,agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,120851,iad1,398,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV57ZCMSEZTPGJ22GJTY5,4klCuT8GaLDr,1,,
2026-05-28 15:04:29,1779980669795,agentboster.vercel.app/icon.png,GET,,304,xqk8h-1779980669795-71fe7a44f556,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,18,sin1,260,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV4V7N670J3YHFH09M9WT,7yYW3ka0FLV2,1,,
2026-05-28 15:04:29,1779980669795,agentboster.vercel.app/icon.png,GET,,304,xqk8h-1779980669795-71fe7a44f556,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,26,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:29,1779980669645,agentboster.vercel.app/icon.png,GET,,304,547xs-1779980669645-04e1e3b4fbe6,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,10,sin1,258,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV4PJ9SVZ508MJSMSTMRC,7yYW3ka0FLV2,1,,
2026-05-28 15:04:29,1779980669645,agentboster.vercel.app/icon.png,GET,,304,547xs-1779980669645-04e1e3b4fbe6,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,24,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:28,1779980668936,agentboster.vercel.app/icon.png,GET,,304,mmzr6-1779980668936-506ed9158073,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,8,sin1,258,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV40C0S1ZSM7YR8REKXFN,7yYW3ka0FLV2,1,,
2026-05-28 15:04:28,1779980668936,agentboster.vercel.app/icon.png,GET,,304,mmzr6-1779980668936-506ed9158073,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,21,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:28,1779980668790,agentboster.vercel.app/icon.png,GET,,304,mmzr6-1779980668790-f4c0d0a248c8,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,9,sin1,258,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV3VW056TG1F3DZKPJ1GD,7yYW3ka0FLV2,1,,
2026-05-28 15:04:28,1779980668790,agentboster.vercel.app/icon.png,GET,,304,mmzr6-1779980668790-f4c0d0a248c8,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,25,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:26,1779980666734,agentboster.vercel.app/chat/261f0be2-df09-41fa-adbe-5a474eda775a,POST,nxtPid=261f0be2-df09-41fa-adbe-5a474eda775a,200,t596v-1779980666734-214899f4300d,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/chat/[id],agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,22,iad1,361,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV1ZTBN96FKDTJ335EZ84,XIZabRsRqhYo,1,,
2026-05-28 15:04:26,1779980666734,agentboster.vercel.app/chat/261f0be2-df09-41fa-adbe-5a474eda775a,POST,nxtPid=261f0be2-df09-41fa-adbe-5a474eda775a,200,t596v-1779980666734-214899f4300d,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-ojgn6sd06-sekaimoes-projects.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,9,sin1,257,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQHV1VK737EG5RX75ANGBJ2,7yYW3ka0FLV2,1,,
2026-05-28 15:04:26,1779980666468,agentboster.vercel.app/chat/261f0be2-df09-41fa-adbe-5a474eda775a,POST,nxtPid=261f0be2-df09-41fa-adbe-5a474eda775a,200,ln5ql-1779980666311-d6c868576e73,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/chat/[id],agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][LOG] [(kv.config)] getConfig:start,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 15:04:26,1779980666492,agentboster.vercel.app/chat/261f0be2-df09-41fa-adbe-5a474eda775a,POST,nxtPid=261f0be2-df09-41fa-adbe-5a474eda775a,200,ln5ql-1779980666311-d6c868576e73,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/chat/[id],agentboster.vercel.app,agentboster.vercel.app,dpl_DL8bR2kVC1qgP6eCv4C7oNf3cEMK,,,,,[15:04][LOG] [(kv.config)] getConfig:success,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
